text,tokens,labels,rationales
"Hoisting of the specially prepared multi-colour flag was seen as a mark of protest against the merger of the then Vidarbha , the Central Provinces and Berar into Maharashtra on May 1 , 1960 .","['Hoisting', 'of', 'the', 'specially', 'prepared', 'multi-colour', 'flag', 'was', 'seen', 'as', 'a', 'mark', 'of', 'protest', 'against', 'the', 'merger', 'of', 'the', 'then', 'Vidarbha', ',', 'the', 'Central', 'Provinces', 'and', 'Berar', 'into', 'Maharashtra', 'on', 'May', '1', ',', '1960', '.']","['B-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Aney , whose comments on separate Vidarbha had sparked a controversy , had said the flag of separate Vidarbha was being raised on May 1 from the last three years .","['Aney', ',', 'whose', 'comments', 'on', 'separate', 'Vidarbha', 'had', 'sparked', 'a', 'controversy', ',', 'had', 'said', 'the', 'flag', 'of', 'separate', 'Vidarbha', 'was', 'being', 'raised', 'on', 'May', '1', 'from', 'the', 'last', 'three', 'years', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'B-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PUBLISHED : Friday , 30 January , 2009 , 12:00am Abode seekers demand action | South China Morning Post Donald Tsang More than 100 abode seekers and their parents yesterday marched to the government headquarters in Central and held a candle-light vigil to mark the 10th anniversary of a court ruling that allowed thousands of them to stay in the city .","['PUBLISHED', ':', 'Friday', ',', '30', 'January', ',', '2009', ',', '12:00am', 'Abode', 'seekers', 'demand', 'action', '|', 'South', 'China', 'Morning', 'Post', 'Donald', 'Tsang', 'More', 'than', '100', 'abode', 'seekers', 'and', 'their', 'parents', 'yesterday', 'marched', 'to', 'the', 'government', 'headquarters', 'in', 'Central', 'and', 'held', 'a', 'candle-light', 'vigil', 'to', 'mark', 'the', '10th', 'anniversary', 'of', 'a', 'court', 'ruling', 'that', 'allowed', 'thousands', 'of', 'them', 'to', 'stay', 'in', 'the', 'city', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'I-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'I-participant', 'O', 'O', 'B-participant', 'B-etime', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'B-place', 'I-place', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The protesters yesterday marched from Wan Chai Immigration Tower to the Central Government Offices , and submitted their letter of appeal to Chief Executive Donald Tsang Yam-kuen and Secretary for Security Ambrose Lee Siu-kwong .","['The', 'protesters', 'yesterday', 'marched', 'from', 'Wan', 'Chai', 'Immigration', 'Tower', 'to', 'the', 'Central', 'Government', 'Offices', ',', 'and', 'submitted', 'their', 'letter', 'of', 'appeal', 'to', 'Chief', 'Executive', 'Donald', 'Tsang', 'Yam-kuen', 'and', 'Secretary', 'for', 'Security', 'Ambrose', 'Lee', 'Siu-kwong', '.']","['O', 'B-participant', 'B-etime', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'B-target', 'I-target', 'I-target', 'I-target', 'I-target', 'O', 'B-target', 'I-target', 'I-target', 'I-target', 'I-target', 'I-target', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Some chanted ' Give me back my right of abode ' outside the Court of Final Appeal .,"['Some', 'chanted', ""'"", 'Give', 'me', 'back', 'my', 'right', 'of', 'abode', ""'"", 'outside', 'the', 'Court', 'of', 'Final', 'Appeal', '.']","['O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Some abode seekers living illegally in Hong Kong also joined the march and vigil .,"['Some', 'abode', 'seekers', 'living', 'illegally', 'in', 'Hong', 'Kong', 'also', 'joined', 'the', 'march', 'and', 'vigil', '.']","['O', 'B-participant', 'I-participant', 'O', 'O', 'O', 'B-place', 'I-place', 'O', 'O', 'O', 'B-trigger', 'O', 'B-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
"Cardinal Joseph Zen Ze-kiun and pan-democrat lawmakers Lee Cheuk-yan , Audrey Eu Yuet-mee , Cyd Ho Sau-lan , Albert Chan Wai-yip and ' Long Hair ' Leung Kwok-hung attended the vigil .","['Cardinal', 'Joseph', 'Zen', 'Ze-kiun', 'and', 'pan-democrat', 'lawmakers', 'Lee', 'Cheuk-yan', ',', 'Audrey', 'Eu', 'Yuet-mee', ',', 'Cyd', 'Ho', 'Sau-lan', ',', 'Albert', 'Chan', 'Wai-yip', 'and', ""'"", 'Long', 'Hair', ""'"", 'Leung', 'Kwok-hung', 'attended', 'the', 'vigil', '.']","['B-participant', 'I-participant', 'I-participant', 'I-participant', 'O', 'O', 'B-participant', 'I-participant', 'I-participant', 'O', 'B-participant', 'I-participant', 'I-participant', 'O', 'B-participant', 'I-participant', 'I-participant', 'O', 'B-participant', 'I-participant', 'I-participant', 'O', 'B-participant', 'I-participant', 'I-participant', 'I-participant', 'I-participant', 'I-participant', 'O', 'O', 'B-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Differently abled Stage Protest 18th December 2013 08:06 AM Members of the Tamil Nadu Association for the Rights of All Types of Differently Abled and Caregivers ( TARATDAC ) staged a protest on Langs Garden Road seeking increased financial assistance and immediate enforcement of the Supreme Court order for three per cent job reservation for the differently abled .,"['Differently', 'abled', 'Stage', 'Protest', '18th', 'December', '2013', '08:06', 'AM', 'Members', 'of', 'the', 'Tamil', 'Nadu', 'Association', 'for', 'the', 'Rights', 'of', 'All', 'Types', 'of', 'Differently', 'Abled', 'and', 'Caregivers', '(', 'TARATDAC', ')', 'staged', 'a', 'protest', 'on', 'Langs', 'Garden', 'Road', 'seeking', 'increased', 'financial', 'assistance', 'and', 'immediate', 'enforcement', 'of', 'the', 'Supreme', 'Court', 'order', 'for', 'three', 'per', 'cent', 'job', 'reservation', 'for', 'the', 'differently', 'abled', '.']","['B-participant', 'I-participant', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'O', 'B-organizer', 'O', 'O', 'O', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The protest saw the participation of almost 1,700 differently-abled people and their supporters walking the length of Langs Garden Road , after which representatives from TARATDAC met the State Minister for Social Welfare , B Valarmathi , and put forth their demands .","['The', 'protest', 'saw', 'the', 'participation', 'of', 'almost', '1,700', 'differently-abled', 'people', 'and', 'their', 'supporters', 'walking', 'the', 'length', 'of', 'Langs', 'Garden', 'Road', ',', 'after', 'which', 'representatives', 'from', 'TARATDAC', 'met', 'the', 'State', 'Minister', 'for', 'Social', 'Welfare', ',', 'B', 'Valarmathi', ',', 'and', 'put', 'forth', 'their', 'demands', '.']","['O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'I-participant', 'O', 'O', 'B-participant', 'B-trigger', 'O', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'O', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Trinamool activist dies in police custody in Hooghly , cadres go on rampage - Indian Express Express News Service , Express News Service : Kolkata , Sun Jan 20 2013 , 03:22 hrs Violence broke out in Dhaniakhali , a village in Hooghly district located about 45 km from here , on Saturday morning after a Trinamool Congress activist was allegedly beaten to death at a police station .","['Trinamool', 'activist', 'dies', 'in', '\x91police', 'custody\x92', 'in', 'Hooghly', ',', 'cadres', 'go', 'on', 'rampage', '-', 'Indian', 'Express', 'Express', 'News', 'Service', ',', 'Express', 'News', 'Service', ':', 'Kolkata', ',', 'Sun', 'Jan', '20', '2013', ',', '03:22', 'hrs', 'Violence', 'broke', 'out', 'in', 'Dhaniakhali', ',', 'a', 'village', 'in', 'Hooghly', 'district', 'located', 'about', '45', 'km', 'from', 'here', ',', 'on', 'Saturday', 'morning', 'after', 'a', 'Trinamool', 'Congress', 'activist', 'was', 'allegedly', 'beaten', 'to', 'death', 'at', 'a', 'police', 'station', '.']","['B-organizer', 'O', 'O', 'O', 'B-target', 'O', 'O', 'B-place', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'B-place', 'O', 'O', 'O', 'O', 'B-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"As news of the custodial death of Kazi Nasiruddin spread , thousands of locals , mostly Trinamool cadres , attacked the police station at dawn today , prompting the police to lob tear gas shells and lathicharge to quell the mob .","['As', 'news', 'of', 'the', 'custodial', 'death', 'of', 'Kazi', 'Nasiruddin', 'spread', ',', 'thousands', 'of', 'locals', ',', 'mostly', 'Trinamool', 'cadres', ',', 'attacked', 'the', 'police', 'station', 'at', 'dawn', 'today', ',', 'prompting', 'the', 'police', 'to', 'lob', 'tear', 'gas', 'shells', 'and', 'lathicharge', 'to', 'quell', 'the', 'mob', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'B-organizer', 'B-participant', 'O', 'B-trigger', 'O', 'B-fname', 'I-fname', 'B-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Trinamool activists also set up roadblocks to protest the "" murder of their party colleagues by protectors of law "" .","['Trinamool', 'activists', 'also', 'set', 'up', 'roadblocks', 'to', 'protest', 'the', '""', 'murder', 'of', 'their', 'party', 'colleagues', 'by', 'protectors', 'of', 'law', '""', '.']","['B-organizer', 'B-participant', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"However , the absence of senior Trinamool Congress leaders during the agitation prompted opposition parties to raise fingers at "" TMC 's internal feud that led to the incident "" .","['However', ',', 'the', 'absence', 'of', 'senior', 'Trinamool', 'Congress', 'leaders', 'during', 'the', 'agitation', 'prompted', 'opposition', 'parties', 'to', 'raise', 'fingers', 'at', '""', 'TMC', ""'s"", 'internal', 'feud', 'that', 'led', 'to', 'the', 'incident', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'I-organizer', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
( LEADS WITH MINOR EDITS ; CORRECTS NUMBER OF ARRESTED AND COURT APPEARANCES IN LAST PAR ) Residents of the Tshing settlement near Ventersdorp chanted songs and refused to listen to the mayor 's address during a meeting on Monday to discuss their grievances .,"['(', 'LEADS', 'WITH', 'MINOR', 'EDITS', ';', 'CORRECTS', 'NUMBER', 'OF', 'ARRESTED', 'AND', 'COURT', 'APPEARANCES', 'IN', 'LAST', 'PAR', ')', 'Residents', 'of', 'the', 'Tshing', 'settlement', 'near', 'Ventersdorp', 'chanted', 'songs', 'and', 'refused', 'to', 'listen', 'to', 'the', 'mayor', ""'s"", 'address', 'during', 'a', 'meeting', 'on', 'Monday', 'to', 'discuss', 'their', 'grievances', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'B-place', 'O', 'O', 'B-place', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Residents chanted songs drowning out the mayor , who had to be removed from the stadium under police escort .","['Residents', 'chanted', 'songs', 'drowning', 'out', 'the', 'mayor', ',', 'who', 'had', 'to', 'be', 'removed', 'from', 'the', 'stadium', 'under', 'police', 'escort', '.']","['B-participant', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fname', 'O', 'O', 'O', 'O']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The residents then spilled into the streets and continued to chant songs while dispersing in groups , said Metsi .","['The', 'residents', 'then', 'spilled', 'into', 'the', 'streets', 'and', 'continued', 'to', 'chant', 'songs', 'while', 'dispersing', 'in', 'groups', ',', 'said', 'Metsi', '.']","['O', 'B-participant', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Earlier on Monday angry residents barricaded streets with burning tyres and set fire to the councillor 's house in protest over poor service delivery .,"['Earlier', 'on', 'Monday', 'angry', 'residents', 'barricaded', 'streets', 'with', 'burning', 'tyres', 'and', 'set', 'fire', 'to', 'the', 'councillor', ""'s"", 'house', 'in', 'protest', 'over', 'poor', 'service', 'delivery', '.']","['B-etime', 'I-etime', 'I-etime', 'O', 'B-participant', 'B-trigger', 'B-fname', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
A local business was also set alight but police again managed to extinguish the fire before it did serious damage .,"['A', 'local', 'business', 'was', 'also', 'set', 'alight', 'but', 'police', 'again', 'managed', 'to', 'extinguish', 'the', 'fire', 'before', 'it', 'did', 'serious', 'damage', '.']","['O', 'O', 'B-fname', 'O', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Police arrested two women for allegedly looting the business that was set alight .,"['Police', 'arrested', 'two', 'women', 'for', 'allegedly', 'looting', 'the', 'business', 'that', 'was', 'set', 'alight', '.']","['O', 'O', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'O', 'B-fname', 'O', 'O', 'B-trigger', 'I-trigger', 'O']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]"
Another person was arrested for setting fire to the councillor 's house .,"['Another', 'person', 'was', 'arrested', 'for', 'setting', 'fire', 'to', 'the', 'councillor', ""'s"", 'house', '.']","['O', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'O']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
"KRISHNAGIRI : Awareness rally taken out March 18 , 2015 00:00 IST Stress on water harvesting , conservation and sanitation Drinking water security , conservation of potable water resources and water harvesting were the themes to ponder upon on the occasion of the National Rural Drinking Water and Sanitation Awareness Week , being observed under the aegis of the Tamil Nadu Water Supply and Drainage Board here .","['KRISHNAGIRI', ':', 'Awareness', 'rally', 'taken', 'out', 'March', '18', ',', '2015', '00:00', 'IST', 'Stress', 'on', 'water', 'harvesting', ',', 'conservation', 'and', 'sanitation', 'Drinking', 'water', 'security', ',', 'conservation', 'of', 'potable', 'water', 'resources', 'and', 'water', 'harvesting', 'were', 'the', 'themes', 'to', 'ponder', 'upon', 'on', 'the', 'occasion', 'of', 'the', 'National', 'Rural', 'Drinking', 'Water', 'and', 'Sanitation', 'Awareness', 'Week', ',', 'being', 'observed', 'under', 'the', 'aegis', 'of', 'the', 'Tamil', 'Nadu', 'Water', 'Supply', 'and', 'Drainage', 'Board', 'here', '.']","['O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"To mark the awareness week that commenced on March 16 , Collector T.P. Rajesh flagged off a rally here on Tuesday .","['To', 'mark', 'the', 'awareness', 'week', 'that', 'commenced', 'on', 'March', '16', ',', 'Collector', 'T.P.', 'Rajesh', 'flagged', 'off', 'a', 'rally', 'here', 'on', 'Tuesday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'I-etime', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'O', 'O', 'O', 'B-trigger', 'O', 'B-etime', 'I-etime', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"Slogans Students and members of self-help groups , who participated in the rally , carried placards with slogans highlighting drinking water and associated sanitation , water conservation through judicious use , water harvesting and prevention of wastage from pipelines and taps , consumption of clean drinking water , personal hygiene and hand-wash , toilets in each home , and ‘ no ’ to open defecation .","['Slogans', 'Students', 'and', 'members', 'of', 'self-help', 'groups', ',', 'who', 'participated', 'in', 'the', 'rally', ',', 'carried', 'placards', 'with', 'slogans', 'highlighting', 'drinking', 'water', 'and', 'associated', 'sanitation', ',', 'water', 'conservation', 'through', 'judicious', 'use', ',', 'water', 'harvesting', 'and', 'prevention', 'of', 'wastage', 'from', 'pipelines', 'and', 'taps', ',', 'consumption', 'of', 'clean', 'drinking', 'water', ',', 'personal', 'hygiene', 'and', 'hand-wash', ',', 'toilets', 'in', 'each', 'home', ',', 'and', '‘', 'no', '’', 'to', 'open', 'defecation', '.']","['O', 'B-participant', 'O', 'B-participant', 'O', 'B-organizer', 'I-organizer', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Over 250 people participated in the rally in support of the campaign .,"['Over', '250', 'people', 'participated', 'in', 'the', 'rally', 'in', 'support', 'of', 'the', 'campaign', '.']","['O', 'O', 'B-participant', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
The poor people from Bihar and Uttar Pradesh who migrate to Mumbai have been the targets of violent attacks by MNS cadre .,"['The', 'poor', 'people', 'from', 'Bihar', 'and', 'Uttar', 'Pradesh', 'who', 'migrate', 'to', 'Mumbai', 'have', 'been', 'the', 'targets', 'of', 'violent', 'attacks', 'by', 'MNS', 'cadre', '.']","['O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-organizer', 'B-participant', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"For instance , a few years ago , MNS workers disrupted a railway recruitment examination because some candidates were non-Marathis .","['For', 'instance', ',', 'a', 'few', 'years', 'ago', ',', 'MNS', 'workers', 'disrupted', 'a', 'railway', 'recruitment', 'examination', 'because', 'some', 'candidates', 'were', 'non-Marathis', '.']","['O', 'O', 'O', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'B-organizer', 'B-participant', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'B-target', 'O', 'B-target', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
This outrageous and provocative statement comes in the wake of violence that erupted during a rally by Muslims in Mumbai ’ s Azad Maidan .,"['This', 'outrageous', 'and', 'provocative', 'statement', 'comes', 'in', 'the', 'wake', 'of', 'violence', 'that', 'erupted', 'during', 'a', 'rally', 'by', 'Muslims', 'in', 'Mumbai', '’', 's', 'Azad', 'Maidan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-participant', 'O', 'B-place', 'O', 'O', 'B-fname', 'I-fname', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Some rioters vandalised the Amar Jawan Memorial .,"['Some', 'rioters', 'vandalised', 'the', 'Amar', 'Jawan', 'Memorial', '.']","['O', 'B-participant', 'B-trigger', 'O', 'B-fname', 'I-fname', 'I-fname', 'O']","[0, 0, 1, 0, 0, 0, 0, 0]"
The Maharashtra police apparently did not follow some administrative procedures such as informing the Bihar government when its team went to Bihar to arrest one of the persons accused of vandalising the memorial .,"['The', 'Maharashtra', 'police', 'apparently', 'did', 'not', 'follow', 'some', 'administrative', 'procedures', 'such', 'as', 'informing', 'the', 'Bihar', 'government', 'when', 'its', 'team', 'went', 'to', 'Bihar', 'to', 'arrest', 'one', 'of', 'the', 'persons', 'accused', 'of', 'vandalising', 'the', 'memorial', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'O', 'B-fname', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
