text,tokens,labels,rationales
"`` A los tercerizados hay que trabajarlos políticamente '' , le recomendó el ministro de Trabajo , Carlos Tomada , a Pedraza luego del crimen de Ferreyra y antes de que detuvieran al sindicalista que ahora está preso por haber instigado el ataque aquel 20 de octubre del 2010 .","['``', 'A', 'los', 'tercerizados', 'hay', 'que', 'trabajarlos', 'políticamente', ""''"", ',', 'le', 'recomendó', 'el', 'ministro', 'de', 'Trabajo', ',', 'Carlos', 'Tomada', ',', 'a', 'Pedraza', 'luego', 'del', 'crimen', 'de', 'Ferreyra', 'y', 'antes', 'de', 'que', 'detuvieran', 'al', 'sindicalista', 'que', 'ahora', 'está', 'preso', 'por', 'haber', 'instigado', 'el', 'ataque', 'aquel', '20', 'de', 'octubre', 'del', '2010', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"En esa escucha telefónica registrada el 14 de enero del 2011 , casi tres meses después del crimen de Ferreyra , queda expuesto que Tomada mantenía una relación fluida con el responsable del gremio ferroviario y cuya detención exigían en el entorno de Ferreyra .","['En', 'esa', 'escucha', 'telefónica', 'registrada', 'el', '14', 'de', 'enero', 'del', '2011', ',', 'casi', 'tres', 'meses', 'después', 'del', 'crimen', 'de', 'Ferreyra', ',', 'queda', 'expuesto', 'que', 'Tomada', 'mantenía', 'una', 'relación', 'fluida', 'con', 'el', 'responsable', 'del', 'gremio', 'ferroviario', 'y', 'cuya', 'detención', 'exigían', 'en', 'el', 'entorno', 'de', 'Ferreyra', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Los jueces del Tribunal Oral en lo Criminal 21 también escucharon a Pedraza hablando con la viceministra de Trabajo , Noemí Rial , quien le expresaba al ferroviario su solidaridad y se ponía a su disposición cuando el crimen de Mariano Ferreyra ya había ocurrido .","['Los', 'jueces', 'del', 'Tribunal', 'Oral', 'en', 'lo', 'Criminal', '21', 'también', 'escucharon', 'a', 'Pedraza', 'hablando', 'con', 'la', 'viceministra', 'de', 'Trabajo', ',', 'Noemí', 'Rial', ',', 'quien', 'le', 'expresaba', 'al', 'ferroviario', 'su', 'solidaridad', 'y', 'se', 'ponía', 'a', 'su', 'disposición', 'cuando', 'el', 'crimen', 'de', 'Mariano', 'Ferreyra', 'ya', 'había', 'ocurrido', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"El lunes , en una inspección ocular en cercanías del Puente Bosch , en Barracas , los jueces junto a fiscales , abogados y solo algunos acusados recorrieron e lugar donde cayó muerto el joven del Partido Obrero , cuando reclamaba la incorporación a planta permanente de un grupo de empleados tercerizados .","['El', 'lunes', ',', 'en', 'una', 'inspección', 'ocular', 'en', 'cercanías', 'del', 'Puente', 'Bosch', ',', 'en', 'Barracas', ',', 'los', 'jueces', 'junto', 'a', 'fiscales', ',', 'abogados', 'y', 'solo', 'algunos', 'acusados', 'recorrieron', 'e', 'lugar', 'donde', 'cayó', 'muerto', 'el', 'joven', 'del', 'Partido', 'Obrero', ',', 'cuando', 'reclamaba', 'la', 'incorporación', 'a', 'planta', 'permanente', 'de', 'un', 'grupo', 'de', 'empleados', 'tercerizados', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'B-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'O', 'B-target', 'O', 'B-organizer', 'I-organizer', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'I-participant', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Los manifestantes pensaban hacer un corte de vías , pero una patota ferroviaria se abalanzó sobre ellos y los atacó , con la supuesta complicidad de un grupo de policías que liberó la zona .","['Los', 'manifestantes', 'pensaban', 'hacer', 'un', 'corte', 'de', 'vías', ',', 'pero', 'una', 'patota', 'ferroviaria', 'se', 'abalanzó', 'sobre', 'ellos', 'y', 'los', 'atacó', ',', 'con', 'la', 'supuesta', 'complicidad', 'de', 'un', 'grupo', 'de', 'policías', 'que', 'liberó', 'la', 'zona', '.']","['O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Hoy , en el juicio , hay 17 acusados : Pedraza ; su segundo , Juan Carlos Fernández ; los ocho supuestos miembros de la patota ferroviaria que atacó al militante del PO -en la que Cristian `` Harry '' Favale y Gabriel `` Payaso '' Sánchez están señalados como autores de los disparos que mataron a Ferreyra- y siete policías acusados de haber liberado la zona .","['Hoy', ',', 'en', 'el', 'juicio', ',', 'hay', '17', 'acusados', ':', 'Pedraza', ';', 'su', 'segundo', ',', 'Juan', 'Carlos', 'Fernández', ';', 'los', 'ocho', 'supuestos', 'miembros', 'de', 'la', 'patota', 'ferroviaria', 'que', 'atacó', 'al', 'militante', 'del', 'PO', '-en', 'la', 'que', 'Cristian', '``', 'Harry', ""''"", 'Favale', 'y', 'Gabriel', '``', 'Payaso', ""''"", 'Sánchez', 'están', 'señalados', 'como', 'autores', 'de', 'los', 'disparos', 'que', 'mataron', 'a', 'Ferreyra-', 'y', 'siete', 'policías', 'acusados', 'de', 'haber', 'liberado', 'la', 'zona', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'B-participant', 'I-participant', 'I-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'O', 'B-target', 'O', 'O', 'O', 'B-trigger', 'O', 'B-participant', 'I-participant', 'I-participant', 'I-participant', 'I-participant', 'O', 'B-participant', 'I-participant', 'I-participant', 'I-participant', 'I-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-trigger', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Las grabaciones escuchadas no sólo aludieron al crimen de Ferreyra sino también a la supuesta red de coimas que se tendió cuando Pedraza cayó preso y se habrían hecho gestiones para conseguir su excarcelación en la Cámara Nacional de Casación Penal .,"['Las', 'grabaciones', 'escuchadas', 'no', 'sólo', 'aludieron', 'al', 'crimen', 'de', 'Ferreyra', 'sino', 'también', 'a', 'la', 'supuesta', 'red', 'de', 'coimas', 'que', 'se', 'tendió', 'cuando', 'Pedraza', 'cayó', 'preso', 'y', 'se', 'habrían', 'hecho', 'gestiones', 'para', 'conseguir', 'su', 'excarcelación', 'en', 'la', 'Cámara', 'Nacional', 'de', 'Casación', 'Penal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"La Capital amaneció con la quietud de un día feriado , pero llena de basura por la adhesión de los recolectores , del gremio de camioneros .","['La', 'Capital', 'amaneció', 'con', 'la', 'quietud', 'de', 'un', 'día', 'feriado', ',', 'pero', 'llena', 'de', 'basura', 'por', 'la', 'adhesión', 'de', 'los', 'recolectores', ',', 'del', 'gremio', 'de', 'camioneros', '.']","['O', 'B-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'B-participant', 'O', 'O', 'B-organizer', 'O', 'B-participant', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
El texto sigue la línea argumentativa que había mantenido el Gobierno durante lo peor del conflicto : que no habría diálogo mientras durara el lockout rural y se mantuvieran los cortes de ruta .,"['El', 'texto', 'sigue', 'la', 'línea', 'argumentativa', 'que', 'había', 'mantenido', 'el', 'Gobierno', 'durante', 'lo', 'peor', 'del', 'conflicto', ':', 'que', 'no', 'habría', 'diálogo', 'mientras', 'durara', 'el', 'lockout', 'rural', 'y', 'se', 'mantuvieran', 'los', 'cortes', 'de', 'ruta', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-fname', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"Como las cámaras patronales levantaron las medidas en la medianoche del viernes , la Presidenta los invitó nuevamente a conversar .","['Como', 'las', 'cámaras', 'patronales', 'levantaron', 'las', 'medidas', 'en', 'la', 'medianoche', 'del', 'viernes', ',', 'la', 'Presidenta', 'los', 'invitó', 'nuevamente', 'a', 'conversar', '.']","['O', 'O', 'B-organizer', 'I-organizer', 'O', 'O', 'B-trigger', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ella no esperó y los convocó , teniendo en cuenta que ya habían levantado el paro y los cortes de ruta ” , aseguró a PáginaI12 el jefe de Gabinete , Alberto Fernández .","['Ella', 'no', 'esperó', 'y', 'los', 'convocó', ',', 'teniendo', 'en', 'cuenta', 'que', 'ya', 'habían', 'levantado', 'el', 'paro', 'y', 'los', 'cortes', 'de', 'ruta', '”', ',', 'aseguró', 'a', 'PáginaI12', 'el', 'jefe', 'de', 'Gabinete', ',', 'Alberto', 'Fernández', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'B-trigger', 'O', 'B-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"En el acto de la Plaza de Mayo , la Presidenta se había referido a ellos como “ los cuatro señores a quienes nadie votó ” .","['En', 'el', 'acto', 'de', 'la', 'Plaza', 'de', 'Mayo', ',', 'la', 'Presidenta', 'se', 'había', 'referido', 'a', 'ellos', 'como', '“', 'los', 'cuatro', 'señores', 'a', 'quienes', 'nadie', 'votó', '”', '.']","['O', 'O', 'B-trigger', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
En el Gobierno sabían que los ruralistas iban a solicitar públicamente una nueva audiencia con la Presidenta tras haber levantado los cortes y el cese de comercialización de granos .,"['En', 'el', 'Gobierno', 'sabían', 'que', 'los', 'ruralistas', 'iban', 'a', 'solicitar', 'públicamente', 'una', 'nueva', 'audiencia', 'con', 'la', 'Presidenta', 'tras', 'haber', 'levantado', 'los', 'cortes', 'y', 'el', 'cese', 'de', 'comercialización', 'de', 'granos', '.']","['O', 'O', 'B-target', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
"Fue en abril , luego de que las entidades suspendieran el lockout patronal y aceptaran una tregua de treinta días .","['Fue', 'en', 'abril', ',', 'luego', 'de', 'que', 'las', 'entidades', 'suspendieran', 'el', 'lockout', 'patronal', 'y', 'aceptaran', 'una', 'tregua', 'de', 'treinta', 'días', '.']","['O', 'B-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'O', 'O', 'B-trigger', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ayer , luego de que las entidades levantaran los cortes de ruta por el envío del proyecto al Parlamento , el Gobierno repitió otra vez la misma mecánica .","['Ayer', ',', 'luego', 'de', 'que', 'las', 'entidades', 'levantaran', 'los', 'cortes', 'de', 'ruta', 'por', 'el', 'envío', 'del', 'proyecto', 'al', 'Parlamento', ',', 'el', 'Gobierno', 'repitió', 'otra', 'vez', 'la', 'misma', 'mecánica', '.']","['B-etime', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'O', 'O', 'B-trigger', 'O', 'B-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"La carta comienza con dos párrafos críticos por las consecuencias del paro de comercialización de granos y los cortes de ruta de los últimos cien días , y termina con una invitación personalizada para cada uno de los dirigentes ruralistas .","['La', 'carta', 'comienza', 'con', 'dos', 'párrafos', 'críticos', 'por', 'las', 'consecuencias', 'del', 'paro', 'de', 'comercialización', 'de', 'granos', 'y', 'los', 'cortes', 'de', 'ruta', 'de', 'los', 'últimos', 'cien', 'días', ',', 'y', 'termina', 'con', 'una', 'invitación', 'personalizada', 'para', 'cada', 'uno', 'de', 'los', 'dirigentes', 'ruralistas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-fname', 'O', 'O', 'B-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"“ Como es público y notorio , la entidad que usted preside , junto a las demás entidades rurales , ha decidido poner fin al paro de comercialización de granos oportunamente dispuesto y ha dispuesto el levantamiento de los diversos cortes de ruta que en los últimos cien días se habían expandido en determinados lugares del país .","['“', 'Como', 'es', 'público', 'y', 'notorio', ',', 'la', 'entidad', 'que', 'usted', 'preside', ',', 'junto', 'a', 'las', 'demás', 'entidades', 'rurales', ',', 'ha', 'decidido', 'poner', 'fin', 'al', 'paro', 'de', 'comercialización', 'de', 'granos', 'oportunamente', 'dispuesto', 'y', 'ha', 'dispuesto', 'el', 'levantamiento', 'de', 'los', 'diversos', 'cortes', 'de', 'ruta', 'que', 'en', 'los', 'últimos', 'cien', 'días', 'se', 'habían', 'expandido', 'en', 'determinados', 'lugares', 'del', 'país', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-fname', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
No ha de escapar a usted que tales medidas de fuerza han deparado consecuencias definitivamente negativas para los argentinos .,"['No', 'ha', 'de', 'escapar', 'a', 'usted', 'que', 'tales', 'medidas', 'de', 'fuerza', 'han', 'deparado', 'consecuencias', 'definitivamente', 'negativas', 'para', 'los', 'argentinos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"A medio camino entre las dos salas podrían situarse las imágenes que dan cuenta de los “ siluetazos ” –aparecieron por primera vez en 1983 , al fin de la dictadura , durante la tercera Marcha de la Resistencia , dando cuenta de nuevos formatos , procesos , pedidos , expresiones : a la vez gesto artístico y reclamo .","['A', 'medio', 'camino', 'entre', 'las', 'dos', 'salas', 'podrían', 'situarse', 'las', 'imágenes', 'que', 'dan', 'cuenta', 'de', 'los', '“', 'siluetazos', '”', '–aparecieron', 'por', 'primera', 'vez', 'en', '1983', ',', 'al', 'fin', 'de', 'la', 'dictadura', ',', 'durante', 'la', 'tercera', 'Marcha', 'de', 'la', 'Resistencia', ',', 'dando', 'cuenta', 'de', 'nuevos', 'formatos', ',', 'procesos', ',', 'pedidos', ',', 'expresiones', ':', 'a', 'la', 'vez', 'gesto', 'artístico', 'y', 'reclamo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Voceros de TBA , concesionaria de la ex línea Sarmiento , confirmaron ayer las causas del incendio que el martes a la noche destruyó cuatro vagones de un tren en la estación Castelar , y fueron más allá : aseguraron que también hubo robos y saqueos .","['Voceros', 'de', 'TBA', ',', 'concesionaria', 'de', 'la', 'ex', 'línea', 'Sarmiento', ',', 'confirmaron', 'ayer', 'las', 'causas', 'del', 'incendio', 'que', 'el', 'martes', 'a', 'la', 'noche', 'destruyó', 'cuatro', 'vagones', 'de', 'un', 'tren', 'en', 'la', 'estación', 'Castelar', ',', 'y', 'fueron', 'más', 'allá', ':', 'aseguraron', 'que', 'también', 'hubo', 'robos', 'y', 'saqueos', '.']","['O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
"Ante la suspensión del servicio , un grupo de pasajeros reaccionó incendiando los vagones .","['Ante', 'la', 'suspensión', 'del', 'servicio', ',', 'un', 'grupo', 'de', 'pasajeros', 'reaccionó', 'incendiando', 'los', 'vagones', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'B-trigger', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"Una alta fuente de TBA señaló , sin embargo , que `` lo que ocurrió es raro : además de los vagones , también hubo saqueos y robos a los puestos ubicados en los andenes '' .","['Una', 'alta', 'fuente', 'de', 'TBA', 'señaló', ',', 'sin', 'embargo', ',', 'que', '``', 'lo', 'que', 'ocurrió', 'es', 'raro', ':', 'además', 'de', 'los', 'vagones', ',', 'también', 'hubo', 'saqueos', 'y', 'robos', 'a', 'los', 'puestos', 'ubicados', 'en', 'los', 'andenes', ""''"", '.']","['O', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'O', 'B-fname', 'I-fname', 'I-fname', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"La empresa reconoció que muchos usuarios `` se enojaron por el corte '' , pero agregó que `` llama la atención '' el incendio en el primer vagón de la formación : `` Alguien metió una barreta de hierro en una caja de fusibles y no todo el mundo conoce ese mecanismo '' .","['La', 'empresa', 'reconoció', 'que', 'muchos', 'usuarios', '``', 'se', 'enojaron', 'por', 'el', 'corte', ""''"", ',', 'pero', 'agregó', 'que', '``', 'llama', 'la', 'atención', ""''"", 'el', 'incendio', 'en', 'el', 'primer', 'vagón', 'de', 'la', 'formación', ':', '``', 'Alguien', 'metió', 'una', 'barreta', 'de', 'hierro', 'en', 'una', 'caja', 'de', 'fusibles', 'y', 'no', 'todo', 'el', 'mundo', 'conoce', 'ese', 'mecanismo', ""''"", '.']","['O', 'B-target', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Los otros tres vagones fueron quemados cuando los bomberos ya trabajaban en el locomotora : `` Hubo un grupo , tipo patota , que prendió fuego los asientos '' .","['Los', 'otros', 'tres', 'vagones', 'fueron', 'quemados', 'cuando', 'los', 'bomberos', 'ya', 'trabajaban', 'en', 'el', 'locomotora', ':', '``', 'Hubo', 'un', 'grupo', ',', 'tipo', 'patota', ',', 'que', 'prendió', 'fuego', 'los', 'asientos', ""''"", '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
