text,tokens,labels,rationales
"14/02/2002 - 15h36 Protesto de moradores de favela interdita pista da marginal Tietê Publicidade da Folha Online Moradores da Favela do Gato , na zona norte de São Paulo , interditaram hoje a pista local da marginal Tietê , no sentido Ayrton Senna , próximo à avenida do Estado .","['14/02/2002', '-', '15h36', 'Protesto', 'de', 'moradores', 'de', 'favela', 'interdita', 'pista', 'da', 'marginal', 'Tietê', 'Publicidade', 'da', 'Folha', 'Online', 'Moradores', 'da', 'Favela', 'do', 'Gato', ',', 'na', 'zona', 'norte', 'de', 'São', 'Paulo', ',', 'interditaram', 'hoje', 'a', 'pista', 'local', 'da', 'marginal', 'Tietê', ',', 'no', 'sentido', 'Ayrton', 'Senna', ',', 'próximo', 'à', 'avenida', 'do', 'Estado', '.']","['O', 'O', 'O', 'B-trigger', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'B-fname', 'O', 'B-fname', 'I-fname', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-place', 'I-place', 'O', 'B-trigger', 'B-etime', 'O', 'B-fname', 'O', 'O', 'B-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Cerca de 40 pessoas participaram do protesto .,"['Cerca', 'de', '40', 'pessoas', 'participaram', 'do', 'protesto', '.']","['O', 'O', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'O']","[0, 0, 0, 0, 0, 0, 1, 0]"
"Um grupo de manifestantes protestou no início da tarde desta sexta-feira ( 14 ) contra a criação de faixa exclusiva de ônibus na avenida Mateo Bei , próximo ao Terminal Metropolitano São Mateus , na cidade de São Paulo .","['Um', 'grupo', 'de', 'manifestantes', 'protestou', 'no', 'início', 'da', 'tarde', 'desta', 'sexta-feira', '(', '14', ')', 'contra', 'a', 'criação', 'de', 'faixa', 'exclusiva', 'de', 'ônibus', 'na', 'avenida', 'Mateo', 'Bei', ',', 'próximo', 'ao', 'Terminal', 'Metropolitano', 'São', 'Mateus', ',', 'na', 'cidade', 'de', 'São', 'Paulo', '.']","['O', 'O', 'O', 'B-participant', 'B-trigger', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'B-place', 'I-place', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
A polícia não estimou a quantidade de pessoas envolvidas no protesto .,"['A', 'polícia', 'não', 'estimou', 'a', 'quantidade', 'de', 'pessoas', 'envolvidas', 'no', 'protesto', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"De acordo com a CET , o ato começou nas proximidades do terminal , que chegou a ser fechado pelos manifestantes por alguns minutos , e seguiu ao longo da avenida Mateo Bei até se concentrar na praça Felisberto Fernandes da Silva .","['De', 'acordo', 'com', 'a', 'CET', ',', 'o', 'ato', 'começou', 'nas', 'proximidades', 'do', 'terminal', ',', 'que', 'chegou', 'a', 'ser', 'fechado', 'pelos', 'manifestantes', 'por', 'alguns', 'minutos', ',', 'e', 'seguiu', 'ao', 'longo', 'da', 'avenida', 'Mateo', 'Bei', 'até', 'se', 'concentrar', 'na', 'praça', 'Felisberto', 'Fernandes', 'da', 'Silva', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"O trânsito chegou a ser desviado pelas avenidas Maria Cursi e Claudio Augusto Fernandes e , posteriormente pela avenida Sapopemba , mas segundo o órgão municipal o protesto começou a dispersar","['O', 'trânsito', 'chegou', 'a', 'ser', 'desviado', 'pelas', 'avenidas', 'Maria', 'Cursi', 'e', 'Claudio', 'Augusto', 'Fernandes', 'e', ',', 'posteriormente', 'pela', 'avenida', 'Sapopemba', ',', 'mas', 'segundo', 'o', 'órgão', 'municipal', 'o', 'protesto', 'começou', 'a', 'dispersar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"Em protesto contra a falta de água e as dificuldades na distribuição , manifestantes bloquearam vias na cidade de Colatina ( ES ) na noite desta terça-feira ( 23 ) , e entraram em confronto com a Polícia Militar .","['Em', 'protesto', 'contra', 'a', 'falta', 'de', 'água', 'e', 'as', 'dificuldades', 'na', 'distribuição', ',', 'manifestantes', 'bloquearam', 'vias', 'na', 'cidade', 'de', 'Colatina', '(', 'ES', ')', 'na', 'noite', 'desta', 'terça-feira', '(', '23', ')', ',', 'e', 'entraram', 'em', 'confronto', 'com', 'a', 'Polícia', 'Militar', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'B-trigger', 'B-fname', 'O', 'O', 'O', 'B-place', 'O', 'B-place', 'O', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"07/11/2001 - 09h39 Julgamento de acusados de matar pataxó entra no segundo dia Publicidade da Folha Online Entrou hoje no segundo dia o julgamento dos quatro acusados de matarem o índio pataxó Galdino Jesus dos Santos , em abril de 97 , em Brasília .","['07/11/2001', '-', '09h39', 'Julgamento', 'de', 'acusados', 'de', 'matar', 'pataxó', 'entra', 'no', 'segundo', 'dia', 'Publicidade', 'da', 'Folha', 'Online', 'Entrou', 'hoje', 'no', 'segundo', 'dia', 'o', 'julgamento', 'dos', 'quatro', 'acusados', 'de', 'matarem', 'o', 'índio', 'pataxó', 'Galdino', 'Jesus', 'dos', 'Santos', ',', 'em', 'abril', 'de', '97', ',', 'em', 'Brasília', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-target', 'O', 'B-target', 'I-target', 'I-target', 'I-target', 'O', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'B-place', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
A defesa quer convencer o júri de que os acusados estão arrependidos e demonstrar que no dia 20 de abril de 97 o crime praticado foi de lesão corporal seguida de morte .,"['A', 'defesa', 'quer', 'convencer', 'o', 'júri', 'de', 'que', 'os', 'acusados', 'estão', 'arrependidos', 'e', 'demonstrar', 'que', 'no', 'dia', '20', 'de', 'abril', 'de', '97', 'o', 'crime', 'praticado', 'foi', 'de', 'lesão', 'corporal', 'seguida', 'de', 'morte', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Em 97 , a juíza classificou o crime como lesão corporal seguida de morte , decisão contrária a acusação que levou os quatro jovens a júri popular .","['Em', '97', ',', 'a', 'juíza', 'classificou', 'o', 'crime', 'como', 'lesão', 'corporal', 'seguida', 'de', 'morte', ',', 'decisão', 'contrária', 'a', 'acusação', 'que', 'levou', 'os', 'quatro', 'jovens', 'a', 'júri', 'popular', '.']","['B-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
O PM é rival de Cid desde a greve da corporação que liderou no Estado em 2011 .,"['O', 'PM', 'é', 'rival', 'de', 'Cid', 'desde', 'a', 'greve', 'da', 'corporação', 'que', 'liderou', 'no', 'Estado', 'em', '2011', '.']","['O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-organizer', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"O estopim para a saída de Parente foi uma `` intervenção branca '' na estatal , definida após a paralisação dos caminhoneiros , que , na prática , reduziu a autonomia da empresa para definir os preços do óleo diesel","['O', 'estopim', 'para', 'a', 'saída', 'de', 'Parente', 'foi', 'uma', '``', 'intervenção', 'branca', ""''"", 'na', 'estatal', ',', 'definida', 'após', 'a', 'paralisação', 'dos', 'caminhoneiros', ',', 'que', ',', 'na', 'prática', ',', 'reduziu', 'a', 'autonomia', 'da', 'empresa', 'para', 'definir', 'os', 'preços', 'do', 'óleo', 'diesel']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26/04/2005 - 22h05 Camelôs e moradores de rua invadem prédio abandonado do INSS no Rio Publicidade da Folha Online Um prédio abandonado do INSS ( Instituto Nacional do Seguro Social ) foi invadido nesta terça-feira por cerca de 150 camelôs e moradores de rua .,"['26/04/2005', '-', '22h05', 'Camelôs', 'e', 'moradores', 'de', 'rua', 'invadem', 'prédio', 'abandonado', 'do', 'INSS', 'no', 'Rio', 'Publicidade', 'da', 'Folha', 'Online', 'Um', 'prédio', 'abandonado', 'do', 'INSS', '(', 'Instituto', 'Nacional', 'do', 'Seguro', 'Social', ')', 'foi', 'invadido', 'nesta', 'terça-feira', 'por', 'cerca', 'de', '150', 'camelôs', 'e', 'moradores', 'de', 'rua', '.']","['O', 'O', 'O', 'B-participant', 'O', 'B-participant', 'I-participant', 'I-participant', 'B-trigger', 'B-fname', 'O', 'O', 'B-fname', 'O', 'B-place', 'O', 'O', 'O', 'O', 'O', 'B-fname', 'O', 'O', 'B-fname', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'B-trigger', 'B-etime', 'I-etime', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'B-participant', 'I-participant', 'I-participant', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
A ação recebeu o nome de Zumbi dos Palmares .,"['A', 'ação', 'recebeu', 'o', 'nome', 'de', 'Zumbi', 'dos', 'Palmares', '.']","['O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Mais de 50 alunos e alunas do colégio Bandeirantes , na zona sul de São Paulo , foram à escola vestindo saia na manhã desta segunda-feira ( 10 ) .","['Mais', 'de', '50', 'alunos', 'e', 'alunas', 'do', 'colégio', 'Bandeirantes', ',', 'na', 'zona', 'sul', 'de', 'São', 'Paulo', ',', 'foram', 'à', 'escola', 'vestindo', 'saia', 'na', 'manhã', 'desta', 'segunda-feira', '(', '10', ')', '.']","['O', 'O', 'O', 'B-participant', 'O', 'B-participant', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'B-place', 'I-place', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Foi um protesto pelo fato de o colégio ter censurado o comportamento de dois alunos que usaram saia , um na quinta-feira ( 6 ) , durante uma festa junina , e outro na sexta ( 7 ) .","['Foi', 'um', 'protesto', 'pelo', 'fato', 'de', 'o', 'colégio', 'ter', 'censurado', 'o', 'comportamento', 'de', 'dois', 'alunos', 'que', 'usaram', 'saia', ',', 'um', 'na', 'quinta-feira', '(', '6', ')', ',', 'durante', 'uma', 'festa', 'junina', ',', 'e', 'outro', 'na', 'sexta', '(', '7', ')', '.']","['O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Colégio tradicional de SP barra estudante que usava saia ; alunos prometem 'saiaço ' `` Foi uma atitude infeliz '' , diz mãe de aluno barrado em colégio por usar saia Em protesto , alunos da USP vestem saias para assistir às aulas Análise : O que é que tem colocar uma saia ou uma calça ?","['Colégio', 'tradicional', 'de', 'SP', 'barra', 'estudante', 'que', 'usava', 'saia', ';', 'alunos', 'prometem', ""'saiaço"", ""'"", '``', 'Foi', 'uma', 'atitude', 'infeliz', ""''"", ',', 'diz', 'mãe', 'de', 'aluno', 'barrado', 'em', 'colégio', 'por', 'usar', 'saia', 'Em', 'protesto', ',', 'alunos', 'da', 'USP', 'vestem', 'saias', 'para', 'assistir', 'às', 'aulas', 'Análise', ':', 'O', 'que', 'é', 'que', 'tem', 'colocar', 'uma', 'saia', 'ou', 'uma', 'calça', '?']","['B-target', 'O', 'O', 'B-place', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'B-fname', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Batizado de `` saiaço '' , o ato foi articulado na sexta , depois que um aluno do terceiro ano do ensino médio , de 17 anos , foi mandado de volta para casa por usar saia .","['Batizado', 'de', '``', 'saiaço', ""''"", ',', 'o', 'ato', 'foi', 'articulado', 'na', 'sexta', ',', 'depois', 'que', 'um', 'aluno', 'do', 'terceiro', 'ano', 'do', 'ensino', 'médio', ',', 'de', '17', 'anos', ',', 'foi', 'mandado', 'de', 'volta', 'para', 'casa', 'por', 'usar', 'saia', '.']","['O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Em manifestação contra as ofensas à Pereira , estudantes da USP organizaram o protesto `` USP de saia !","['Em', 'manifestação', 'contra', 'as', 'ofensas', 'à', 'Pereira', ',', 'estudantes', 'da', 'USP', 'organizaram', 'o', 'protesto', '``', 'USP', 'de', 'saia', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'B-fname', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"`` , e decidiram ir às aulas e passar o dia de saia .","['``', ',', 'e', 'decidiram', 'ir', 'às', 'aulas', 'e', 'passar', 'o', 'dia', 'de', 'saia', '.']","['O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'I-trigger', 'O']","[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
"No dia 16 de maio , alunos se reuniram em campi da USP vestindo a peça de roupa para apoiar a causa","['No', 'dia', '16', 'de', 'maio', ',', 'alunos', 'se', 'reuniram', 'em', 'campi', 'da', 'USP', 'vestindo', 'a', 'peça', 'de', 'roupa', 'para', 'apoiar', 'a', 'causa']","['B-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'B-participant', 'O', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'B-trigger', 'I-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
"Manifestantes bloqueiam na manhã desta quinta-feira ( 30 ) a pista principal da Radial Leste , no sentido centro de São Paulo .","['Manifestantes', 'bloqueiam', 'na', 'manhã', 'desta', 'quinta-feira', '(', '30', ')', 'a', 'pista', 'principal', 'da', 'Radial', 'Leste', ',', 'no', 'sentido', 'centro', 'de', 'São', 'Paulo', '.']","['B-participant', 'B-trigger', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'B-fname', 'O', 'O', 'B-fname', 'I-fname', 'O', 'O', 'O', 'O', 'O', 'B-place', 'I-place', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Por volta das 6h30 , o grupo carregando faixas com frases como `` Fora Temer '' e pedidos de moradia popular caminhavam pela via próximo à estação Belém do Metrô .","['Por', 'volta', 'das', '6h30', ',', 'o', 'grupo', 'carregando', 'faixas', 'com', 'frases', 'como', '``', 'Fora', 'Temer', ""''"", 'e', 'pedidos', 'de', 'moradia', 'popular', 'caminhavam', 'pela', 'via', 'próximo', 'à', 'estação', 'Belém', 'do', 'Metrô', '.']","['B-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'B-participant', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"A Polícia Militar disse que os manifestantes fazem parte da União dos Sem-Teto da Favela , mas não soube informar o número de pessoas que participam do protesto .","['A', 'Polícia', 'Militar', 'disse', 'que', 'os', 'manifestantes', 'fazem', 'parte', 'da', 'União', 'dos', 'Sem-Teto', 'da', 'Favela', ',', 'mas', 'não', 'soube', 'informar', 'o', 'número', 'de', 'pessoas', 'que', 'participam', 'do', 'protesto', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"Um ônibus foi apedrejado , nesta terça-feira , por várias pessoas , dentro do Terminal Padre Pelágio , em Goiânia , por causa da greve dos motoristas do transporte coletivo urbano da capital , iniciada à meia-noite desta segunda .","['Um', 'ônibus', 'foi', 'apedrejado', ',', 'nesta', 'terça-feira', ',', 'por', 'várias', 'pessoas', ',', 'dentro', 'do', 'Terminal', 'Padre', 'Pelágio', ',', 'em', 'Goiânia', ',', 'por', 'causa', 'da', 'greve', 'dos', 'motoristas', 'do', 'transporte', 'coletivo', 'urbano', 'da', 'capital', ',', 'iniciada', 'à', 'meia-noite', 'desta', 'segunda', '.']","['O', 'O', 'O', 'B-trigger', 'O', 'B-etime', 'I-etime', 'O', 'O', 'O', 'B-participant', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'O', 'B-place', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Outros ônibus já foram danificados desde que começou a greve.Nesta segunda-feira à noite , 27 ônibus da empresa Guarany e 11 da Metrobus tiveram os pneus esvaziados .","['Outros', 'ônibus', 'já', 'foram', 'danificados', 'desde', 'que', 'começou', 'a', 'greve.Nesta', 'segunda-feira', 'à', 'noite', ',', '27', 'ônibus', 'da', 'empresa', 'Guarany', 'e', '11', 'da', 'Metrobus', 'tiveram', 'os', 'pneus', 'esvaziados', '.']","['O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'B-trigger', 'B-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'B-target', 'O', 'O', 'B-trigger', 'I-trigger', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
"Os motoristas de ônibus da Grande Goiânia decidiram durante assembléia que a categoria manterá a paralisação `` até que as empresas apresentem uma proposta satisfatória '' , segundo informou o presidente do Sindicato dos Trabalhadores Rodoviários do Estado , Tarcísio Roberto.Por determinação da Justiça , concedida no início da tarde desta terça-feira , os grevistas terão de assegurar que 25 % da frota continue em circulação .","['Os', 'motoristas', 'de', 'ônibus', 'da', 'Grande', 'Goiânia', 'decidiram', 'durante', 'assembléia', 'que', 'a', 'categoria', 'manterá', 'a', 'paralisação', '``', 'até', 'que', 'as', 'empresas', 'apresentem', 'uma', 'proposta', 'satisfatória', ""''"", ',', 'segundo', 'informou', 'o', 'presidente', 'do', 'Sindicato', 'dos', 'Trabalhadores', 'Rodoviários', 'do', 'Estado', ',', 'Tarcísio', 'Roberto.Por', 'determinação', 'da', 'Justiça', ',', 'concedida', 'no', 'início', 'da', 'tarde', 'desta', 'terça-feira', ',', 'os', 'grevistas', 'terão', 'de', 'assegurar', 'que', '25', '%', 'da', 'frota', 'continue', 'em', 'circulação', '.']","['O', 'B-participant', 'O', 'O', 'O', 'B-place', 'I-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
A Associação Devotos de Fátima colocou na internet petição defendendo o cancelamento do financiamento da peça com recursos públicos .,"['A', 'Associação', 'Devotos', 'de', 'Fátima', 'colocou', 'na', 'internet', 'petição', 'defendendo', 'o', 'cancelamento', 'do', 'financiamento', 'da', 'peça', 'com', 'recursos', 'públicos', '.']","['O', 'B-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
